-0.157895,0.263158,23,669.2913,0.3898,0.0709,0.2756,0.7087,0.2441,0.0079,0.126,2.8346,5.5118,0.3858,0.3071,787.4016,0.5591,0.1811,0.0
0.473684,0.155784,33,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.19685,0.0,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.263158,0.684211,42,0.0,1.0,0.4094,0.3622,0.4331,0.2126,0.7087,0.622,8.0315,9.2913,0.1181,0.5906,488.189,0.3858,0.0,0.2598
-0.263158,0.368421,9,314.9606,0.7244,0.5039,0.2756,0.7087,0.2441,0.0079,0.126,1.8898,11.4961,0.2992,0.315,0.0,0.0315,0.0,0.0
0.473684,0.368421,24,165.3543,0.5177,0.4173,0.6535,0.5354,0.378,0.5748,0.4094,12.126,10.0787,0.2441,0.2835,165.3543,0.2126,0.0,0.4173
-0.263158,-0.894737,16,0.0,-0.25,0.1339,0.5039,0.4409,0.1575,0.1969,0.0,7.4016,2.6772,0.4173,0.5276,322.8346,0.0,0.0,0.0
-0.263158,-0.894737,16,0.0,-0.25,0.1339,0.5039,0.4409,0.1575,0.1969,0.0,11.0236,9.2913,0.1417,0.5276,322.8346,0.0,0.0,0.0
0.473684,0.263161,49,70.866142,1.0,0.23622,0.598425,0.299213,0.070866,0.0,0.283465,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.368421,0.157895,44,0.0,0.566929,0.88189,0.590551,0.165354,0.188976,0.110236,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.653543
0.473684,0.263158,40,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.15748,0.409449,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.473684,0.263158,40,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.007874,0.409449,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
-0.473684,0.368421,7,94.4882,-0.0433,0.2835,0.2283,0.7008,0.6929,0.1654,0.2126,4.4094,8.5039,0.3937,0.2756,393.7008,0.4567,0.0,0.0
0.368421,0.157895,44,0.0,0.566929,0.88189,0.590551,0.165354,0.188976,0.110236,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.755906
0.473684,0.157879,33,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.007874,0.0,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.368421,0.368421,47,299.2126,0.7244,0.7402,0.5354,0.0945,0.4488,0.1024,0.0,6.1417,11.811,0.7323,0.7559,787.4016,0.7402,0.0,0.0
-0.263158,-1.0,3,0.0,0.566929,0.88189,0.590551,0.165354,0.188976,0.110236,0.291339,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.330709
0.368421,-0.052632,1,149.6063,1.0,0.5906,0.6378,0.4016,0.1969,0.189,0.3386,5.8268,11.3386,0.378,0.4016,417.3228,0.2756,0.0,0.9528
0.368421,0.263158,30,0.0,1.0,0.748031,0.629921,0.086614,0.212598,0.251969,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
-0.789474,-0.578947,43,188.9764,0.4291,1.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.894737,0.578947,11,472.4409,0.4685,0.1102,0.1811,0.0,0.2362,0.0,0.0,13.0709,14.4882,1.0,1.0,307.0866,0.1102,0.0,0.0
0.473684,0.263158,40,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.0,0.409449,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.473684,0.263158,49,70.866142,1.0,0.23622,0.598425,0.204724,0.070866,0.0,0.283465,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.368421,0.368421,47,157.4803,0.3504,0.748,0.4094,0.2992,0.3071,0.3937,0.5669,5.3543,9.7638,0.1575,0.7165,322.8346,0.2362,0.1496,0.5984
0.368421,0.368421,47,157.4803,0.626,0.5906,0.5118,0.2441,0.3386,0.2205,0.2441,6.6142,8.9764,0.3465,0.3543,440.9449,0.5197,0.0,0.5984
-0.894737,0.263158,11,102.3622,1.0,0.1811,0.1575,0.378,0.3622,0.4646,0.3858,15.9055,15.2756,0.3543,0.2835,590.5512,0.1024,0.0079,0.0
0.368421,0.052632,10,0.0,0.606299,0.858268,0.629921,0.062992,0.212598,0.251969,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
-0.263158,0.473684,34,669.2913,0.3898,0.0709,0.2756,0.7087,0.2441,0.0079,0.126,6.1417,11.811,0.7323,0.7559,787.4016,0.7402,0.0,0.0
0.473684,0.368421,24,188.9764,0.6949,0.3543,0.685,0.7874,0.2992,0.5433,0.4173,10.0787,4.0945,0.1654,0.3622,299.2126,0.6142,0.252,0.4173
0.368421,0.157895,44,0.0,0.566929,0.88189,0.629921,0.062992,0.212598,0.133858,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
0.473684,0.368421,24,346.4567,1.0,0.3543,0.685,0.7874,0.2992,0.5433,0.4173,10.0787,4.0945,0.1654,0.3622,299.2126,0.6142,0.252,0.3701
0.578947,0.263158,24,0.0,1.0,0.4094,0.6063,0.4331,0.2126,0.7087,0.622,5.8268,11.3386,0.378,0.7008,417.3228,0.2756,0.2362,0.4173
-0.894737,0.263158,11,102.3622,1.0,0.1811,0.1575,0.378,0.3622,0.4646,0.3858,15.9055,12.4409,0.3543,0.2835,165.3543,0.1732,0.0,0.0
0.368421,0.052632,10,0.0,0.606299,0.771654,0.629921,0.062992,0.212598,0.251969,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
0.473684,0.157879,33,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.015748,0.0,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.473684,0.368421,24,346.4567,0.6949,0.3543,0.685,0.7874,0.2992,0.5433,0.4173,10.0787,4.0945,0.1654,0.3622,299.2126,0.6142,0.252,0.4173
-0.894737,0.578947,11,102.3622,1.0,0.1811,0.1575,0.378,0.3622,0.4646,0.3858,15.9055,15.2756,0.3543,0.2835,590.5512,0.2441,0.0079,0.0
0.263158,0.052632,45,259.8425,0.3602,0.7795,0.4094,0.2205,0.3386,0.2205,0.2441,11.1811,10.7087,0.3071,0.4488,622.0472,0.5748,0.0,0.126
-0.157895,-1.0,32,0.0,0.566929,0.88189,0.590551,0.165354,0.188976,0.110236,0.110236,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.330709
-0.263158,0.263158,6,299.2126,-0.1909,0.0236,0.2756,0.4488,0.2441,0.0079,0.126,6.1417,11.811,0.7323,0.7559,787.4016,0.7402,0.0,0.0
0.368421,0.263158,37,0.0,1.0,0.5906,0.6299,0.126,0.2126,0.252,0.0945,3.4646,12.126,0.3465,0.1181,685.0394,0.1811,0.0,0.8031
0.473684,0.157879,33,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.0,0.03937,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
-0.894737,0.368421,11,346.4567,0.4488,0.4724,0.1969,0.3858,0.3543,0.5906,0.378,7.4016,10.7087,0.3071,0.4488,622.0472,0.5748,0.0,0.126
0.473684,0.36842,24,62.9921,0.4783,0.4173,0.6535,0.5354,0.378,0.5748,0.4094,12.9134,5.1969,0.2835,0.2835,165.3543,0.2126,0.0,0.4173
-0.263158,0.368418,9,94.4882,0.2815,0.5197,0.2992,0.2283,0.4409,0.5512,0.5827,4.4094,8.5039,0.3937,0.2756,393.7008,0.4567,0.0,0.0
0.368421,0.157895,44,0.0,0.566929,0.88189,0.590551,0.165354,0.188976,0.110236,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.527559
0.473684,0.263158,40,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.141732,0.409449,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.368421,-0.052632,25,606.2992,0.7539,0.4961,0.6063,0.7402,0.4803,0.6299,0.4173,10.0787,4.0945,0.1654,0.3622,299.2126,0.6142,0.252,1.0
-0.263158,-1.0,3,0.0,0.566929,0.88189,0.590551,0.165354,0.188976,0.110236,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.488189
0.473684,0.473684,48,338.5827,0.252,0.7795,0.4094,0.2205,0.3386,0.2205,0.2441,11.1811,9.9213,0.4646,0.6772,622.0472,0.5748,0.1654,0.2598
-0.157895,-1.0,21,0.0,0.566929,0.88189,0.590551,0.165354,0.188976,0.086614,0.559055,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.330709
-0.894737,0.473684,11,102.3622,1.0,0.1811,0.1575,0.3307,0.0709,0.3228,0.0945,16.6929,5.1969,0.3465,0.4173,165.3543,0.2047,0.0,0.0
-0.473684,-1.0,20,0.0,0.0846,0.1339,0.5039,0.4409,0.2598,0.1496,0.4252,8.0315,6.7717,0.8819,0.3465,0.0,0.0,0.0,0.0
0.157895,-0.052632,45,299.2126,0.7244,0.7402,0.5354,0.0945,0.6535,0.1024,0.0,6.1417,11.811,0.7323,0.7559,787.4016,0.7402,0.0,0.0
0.368421,0.368421,47,157.4803,0.3504,0.748,0.4094,0.2992,0.2126,0.3937,0.5669,5.3543,9.7638,0.1575,0.7165,322.8346,0.2362,0.1496,0.5984
0.368421,0.157895,44,0.0,0.566929,0.88189,0.645669,0.165354,0.188976,0.110236,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
-0.894737,0.263158,11,102.3622,1.0,0.1811,0.1575,0.378,0.3622,0.4646,0.3858,15.9055,9.1339,0.3465,0.2835,165.3543,0.1732,0.0,0.0
-0.894737,0.263159,11,118.1102,0.0453,0.1417,0.1575,0.378,0.3622,0.0,0.0,20.0,20.0,1.0,1.0,590.5512,0.1024,0.0,0.0
0.368421,0.263158,37,0.0,1.0,0.748031,0.629921,0.102362,0.212598,0.251969,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
0.263158,0.052632,45,259.8425,0.3602,0.7795,0.4094,0.2205,0.3386,0.2205,0.2441,7.4016,10.7087,0.3071,0.4488,622.0472,0.5748,0.0,0.126
0.368421,0.368421,47,110.2362,0.5669,0.8819,0.4724,0.3228,0.3071,0.3937,0.5669,11.3386,3.3071,0.0079,0.315,362.2047,0.378,0.3228,0.5984
-1.0,0.052632,8,0.0,0.9803,0.6693,0.1811,0.378,0.0,0.126,0.1339,1.5748,15.1181,0.6378,0.0787,0.0,0.1654,0.0,0.0
-1.0,0.684211,41,0.0,-0.25,0.315,0.126,0.2992,0.3622,0.1102,0.0079,12.5984,20.0,0.0709,0.1654,62.9921,0.2126,0.0,0.0
0.368421,0.157895,44,0.0,0.566929,0.88189,0.629921,0.062992,0.212598,0.141732,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
0.473684,0.368421,24,62.9921,0.4783,0.4173,0.6535,0.5354,0.378,0.5748,0.4094,4.5669,11.3386,0.378,0.4016,417.3228,0.2756,0.0,0.4173
-0.263158,-1.0,3,0.0,0.566929,0.88189,0.590551,0.165354,0.188976,0.110236,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.393701
0.473684,0.263158,40,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.125984,0.409449,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
-0.894737,0.26316,11,102.3622,1.0,0.1811,0.1575,0.378,0.3622,0.4646,0.3858,15.9055,15.2756,0.3543,0.2835,590.5512,0.0315,0.0079,0.0
0.473684,0.263158,40,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.094488,0.409449,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
-0.263158,-1.0,3,0.0,0.566929,0.88189,0.590551,0.165354,0.188976,0.110236,0.527559,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.330709
-0.473684,0.473684,7,259.8425,0.1634,0.4724,0.2205,0.3858,0.3543,0.5906,0.378,7.4016,10.7087,0.3071,0.4488,622.0472,0.5748,0.0,0.126
0.368421,0.052632,10,0.0,0.566929,0.88189,0.629921,0.062992,0.212598,0.23622,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
0.263158,0.368421,36,267.7165,0.0059,0.5591,0.3228,0.6299,0.8819,0.1732,0.7323,7.5591,10.5512,0.8504,0.622,543.3071,0.1496,0.0,0.0
-1.0,0.473684,38,614.1732,0.3012,0.7165,0.1575,0.1654,0.2441,0.0079,0.126,1.8898,11.4961,0.2992,0.315,0.0,0.0315,0.0,0.0
0.369967,0.154585,44,0.0,0.773622,0.748031,0.629921,0.062992,0.212598,0.251969,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
0.473684,0.157881,33,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.0,0.141732,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.473684,0.263161,49,70.866142,1.0,0.23622,0.598425,0.259843,0.070866,0.0,0.283465,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
-0.894737,0.263184,11,94.4882,0.0453,0.1417,0.1575,0.378,0.3622,0.0,0.0,20.0,20.0,1.0,1.0,590.5512,0.1024,0.0,0.0
0.473684,0.263158,40,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.0,0.362205,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.473684,-0.014561,24,149.6063,1.0,0.5906,0.6378,0.4882,0.1969,0.2913,0.622,5.8268,11.3386,0.378,0.7008,417.3228,0.2756,0.0,0.4173
-0.263158,-1.0,3,0.0,0.566929,0.88189,0.590551,0.165354,0.188976,0.110236,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.338583
0.263158,0.578947,36,1000.0,1.0,0.5197,0.378,0.3386,0.6378,0.6693,0.4173,3.4646,12.126,0.6457,0.1732,685.0394,0.3701,0.126,0.3701
-1.0,0.157895,22,0.0,1.0,0.6772,0.1811,0.0,0.1417,0.1496,0.0079,12.2835,11.9685,0.6378,0.0787,0.0,0.1654,0.0,0.0
-0.263158,-1.0,3,0.0,0.566929,0.88189,0.590551,0.165354,0.188976,0.110236,0.15748,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.330709
0.473684,0.263158,49,70.866142,1.0,0.23622,0.598425,0.181102,0.070866,0.0,0.283465,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.473684,0.263158,49,70.866142,1.0,0.23622,0.598425,0.188976,0.070866,0.0,0.283465,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.473684,0.155784,33,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.188976,0.0,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.263158,0.157895,45,259.8425,0.3602,0.7795,0.4094,0.2205,0.3386,0.5906,0.378,7.4016,10.7087,0.3071,0.4488,622.0472,0.5748,0.0,0.126
-0.368421,0.052632,4,267.7165,0.4685,0.0315,0.2677,0.1811,0.1969,0.1417,0.0945,2.5197,9.9213,0.126,0.1732,0.0,0.0,0.0,0.0
0.473684,0.263158,40,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.133858,0.409449,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
-0.157895,0.263158,6,94.4882,0.2815,0.5197,0.2992,0.2283,0.2756,0.5512,0.5827,4.4094,8.5039,0.3937,0.2756,393.7008,0.4567,0.0,0.0
0.473684,0.368421,24,70.866142,1.0,0.23622,0.598425,0.322835,0.070866,0.0,0.283465,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.368421,0.368421,47,70.8661,0.626,0.3622,0.4094,0.2205,0.3386,0.2205,0.2441,6.6142,8.9764,0.3465,0.3543,440.9449,0.5197,0.0,0.5984
-0.894737,0.578947,11,102.3622,1.0,0.1811,0.1575,0.378,0.3622,0.4646,0.3858,15.9055,15.2756,0.3543,0.2835,590.5512,0.8346,0.0079,0.0
0.473684,0.052632,1,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.094488,0.0,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
-0.263158,0.263158,9,94.4882,0.2815,0.5197,0.2992,0.6772,0.1496,0.5512,0.5827,4.4094,8.5039,0.3937,0.2756,393.7008,0.4567,0.0,0.0
0.368421,0.157895,44,0.0,0.566929,0.88189,0.629921,0.204724,0.188976,0.110236,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
0.473684,0.368421,24,70.8661,1.0,0.2362,0.5984,0.3386,0.0709,0.0,0.2835,12.126,10.0787,0.2441,0.2835,165.3543,0.2126,0.0,0.4173
-1.0,0.473684,11,472.4409,0.4685,0.1102,0.1811,0.0,0.3228,0.2126,0.0,13.0709,14.4882,1.0,1.0,307.0866,0.1102,0.0,0.0
-1.0,0.684211,41,0.0,-0.2402,0.0,0.1102,0.126,0.1496,0.0945,0.189,12.5984,20.0,0.2126,0.0,0.0,0.2126,0.0,0.0
0.368421,0.263158,27,157.4803,0.626,0.5906,0.252,0.2441,0.3307,0.3622,0.4646,12.5984,11.9685,0.1575,0.7165,692.9134,0.7087,0.0,0.5984
0.473684,-0.052558,24,62.9921,0.4783,0.4173,0.6535,0.5354,0.378,0.4173,0.4094,4.5669,11.3386,0.378,0.4016,417.3228,0.2756,0.0,0.4173
0.473684,0.052632,1,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.086614,0.0,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
-0.473684,0.473684,7,259.8425,0.3602,0.7795,0.2205,0.3858,0.3543,0.5906,0.378,7.4016,10.7087,0.3071,0.4488,622.0472,0.5748,0.0,0.126
0.263158,0.368421,18,267.7165,0.0059,0.5591,0.3228,0.6299,0.8819,0.1732,0.7323,3.3071,10.5512,0.8504,0.622,543.3071,0.1496,0.0,0.0
0.473684,-0.052628,24,62.9921,0.4783,0.4173,0.6535,0.5354,0.378,0.5748,0.4094,12.9134,5.1969,0.6614,0.6535,417.3228,0.2756,0.0,0.4173
-1.0,-0.052632,5,0.0,0.9803,0.6693,0.1811,0.378,0.0,0.126,0.1339,5.1969,14.4882,0.6378,0.0787,0.0,0.1654,0.0,0.0
0.473684,-0.052632,1,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.0,0.086614,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
-0.368421,0.052632,4,267.7165,0.4685,0.0315,0.2677,0.1811,0.1969,0.1417,0.0945,2.8346,0.4724,0.126,0.1732,0.0,0.0,0.0,0.0
-0.368421,0.157895,50,267.7165,0.4685,0.0315,0.2677,0.1811,0.1969,0.1417,0.0945,12.126,0.0,0.2598,0.0945,110.2362,0.2047,0.0,0.0
0.473684,0.263158,40,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.062992,0.409449,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
-0.263158,-0.894737,16,0.0,-0.25,0.1339,0.5039,0.4409,0.1575,0.1969,0.0,6.7717,6.7717,0.7323,0.5276,322.8346,0.0,0.0,0.0
0.368421,0.052632,10,0.0,0.606299,0.76378,0.629921,0.062992,0.212598,0.251969,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
0.368421,0.052632,10,0.0,0.576772,0.88189,0.629921,0.062992,0.212598,0.251969,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
-1.0,0.684211,41,0.0,-0.25,0.315,0.126,0.1181,0.1339,0.1181,0.1024,5.8268,10.5512,0.0709,0.1654,62.9921,0.2126,0.0,0.0
-1.0,0.684211,41,0.0,-0.25,0.315,0.126,0.1181,0.1339,0.1339,0.1024,5.8268,10.5512,0.0709,0.1654,62.9921,0.2126,0.0,0.0
0.368421,0.052632,10,0.0,0.566929,0.88189,0.629921,0.062992,0.212598,0.244094,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
-1.0,-0.052632,5,0.0,0.9705,0.2756,0.1732,0.2598,0.2835,0.3543,0.2598,12.2835,11.9685,0.6378,0.0787,0.0,0.1654,0.0,0.0
-0.263158,-1.0,3,0.0,0.566929,0.88189,0.590551,0.165354,0.188976,0.110236,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.433071
-0.894737,0.263158,11,39.3701,0.9114,0.7559,0.1575,0.378,0.3622,0.0,0.0,20.0,20.0,1.0,1.0,590.5512,0.1024,0.0,0.0
-0.157895,0.368421,6,708.6614,0.7244,0.5197,0.2992,0.2283,0.4409,0.1811,0.1339,4.4094,8.5039,0.3937,0.2756,393.7008,0.4567,0.0,0.0
0.473684,0.263158,40,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.0,0.377953,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.368421,0.157895,44,0.0,0.566929,0.88189,0.590551,0.165354,0.188976,0.110236,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.511811
0.473684,0.157913,33,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.0,0.15748,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
-1.0,0.052632,8,0.0,0.9803,0.6693,0.1811,0.378,0.0,0.126,0.1339,3.622,15.1181,0.6378,0.0787,0.0,0.1654,0.0,0.0
-0.052632,-0.052632,31,0.0,1.0,0.4094,0.6063,0.5512,0.2126,0.7087,0.622,5.8268,11.3386,0.378,0.7008,417.3228,0.2756,0.0,0.4173
0.473684,0.055288,33,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.220472,0.0,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
-1.0,-0.368421,43,330.7087,-0.2402,0.0,0.126,0.1339,0.1496,0.0945,0.189,12.5984,20.0,0.2126,0.0,0.0,0.2126,0.0,0.0
0.368421,0.052632,10,0.0,0.566929,0.88189,0.629921,0.015748,0.188976,0.110236,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
0.368421,0.157895,44,0.0,0.566929,0.88189,0.637795,0.165354,0.188976,0.110236,0.094488,3.464567,12.125984,0.346457,0.11811,685.03937,0.181102,0.0,0.80315
0.473684,0.157874,33,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.149606,0.0,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.157895,0.157895,18,267.7165,0.4685,0.0315,0.3228,0.6299,0.8819,0.1732,0.7323,2.5197,9.9213,0.0,0.0,0.0,0.0,0.0,0.0
0.473684,-0.051495,1,70.8661,1.0,0.2362,0.5984,0.1732,0.5354,0.5748,0.4094,12.126,10.0787,0.2441,0.2835,165.3543,0.2126,0.0,0.4173
0.473684,0.368421,24,346.4567,1.0,0.3543,0.685,0.7874,0.2992,0.5433,0.4173,10.0787,4.0945,0.1654,0.3622,685.0394,0.3701,0.126,0.3701
0.263158,0.473684,36,0.0,1.0,0.4094,0.3622,0.4331,0.2126,0.7087,0.622,5.8268,11.3386,0.378,0.7008,417.3228,0.2756,0.2362,0.4173
-1.0,0.684211,41,0.0,-0.25,0.315,0.126,0.1181,0.1339,0.5276,0.1024,5.8268,10.5512,0.0709,0.1654,62.9921,0.2126,0.0,0.0
-1.0,0.473684,38,614.1732,0.3012,0.7165,0.1575,0.2756,0.3937,0.0079,0.126,1.8898,11.4961,0.2992,0.315,0.0,0.0315,0.0,0.0
0.473684,0.263158,40,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.0,0.385827,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
0.473684,0.263157,49,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.0,0.291339,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
-0.368421,0.157895,50,267.7165,0.4685,0.0315,0.2677,0.1811,0.1969,0.1417,0.0945,16.6929,0.0,0.2598,0.0945,110.2362,0.2047,0.0,0.0
0.473684,0.263158,40,70.866142,1.0,0.23622,0.598425,0.149606,0.070866,0.102362,0.409449,12.125984,10.07874,0.244094,0.283465,165.354331,0.212598,0.0,0.417323
